'CardName', 'Timespan', 'Edition', 'Current Price', 'Minimum in Epoch', 'Date of Epoch Min', 'Percent change Current Price from Epoch Min', 'Standard Dev'
Shallow Grave,ONE_YEAR,MIR,41.4,12.43,2020-08-27 01:13:17,233.07,15.191
Shallow Grave,TWO_YEARS,MIR,41.4,7.2,2020-04-09 01:11:08,475.0,16.365
Shallow Grave,ALL_TIME,MIR,41.4,2.41,2012-06-10 19:00:00,1617.84,9.849
Mox Opal,THREE_MONTHS,2XM,49.07,47.0,2021-06-04 01:11:01,4.4,0.682
Mox Opal,ONE_YEAR,2XM,49.07,33.77,2020-11-27 01:32:12,45.31,5.245
Mox Opal,TWO_YEARS,2XM,49.07,32.54,2020-07-28 01:29:32,50.8,5.089
Mox Opal,ALL_TIME,2XM,49.07,32.54,2020-07-28 01:29:32,50.8,5.089
Mox Opal,THREE_MONTHS,2XM,49.07,47.0,2021-06-04 01:11:01,4.4,0.682
Mox Opal,ONE_YEAR,2XM,49.07,33.77,2020-11-27 01:32:12,45.31,5.245
Mox Opal,TWO_YEARS,2XM,49.07,32.54,2020-07-28 01:29:32,50.8,5.089
Mox Opal,ALL_TIME,2XM,49.07,32.54,2020-07-28 01:29:32,50.8,5.089
Mox Opal,THREE_MONTHS,MM2,51.01,51.01,2021-07-02 01:13:31,0.0,1.017
Mox Opal,ONE_YEAR,MM2,51.01,40.44,2020-12-10 01:22:49,26.14,4.941
Mox Opal,TWO_YEARS,MM2,51.01,40.44,2020-12-10 01:22:49,26.14,24.377
Mox Opal,ALL_TIME,MM2,51.01,34.99,2015-11-04 18:00:00,45.78,26.361
Mox Opal,THREE_MONTHS,SOM,54.83,53.12,2021-05-30 01:12:51,3.22,0.63
Mox Opal,ONE_YEAR,SOM,54.83,40.0,2020-11-25 01:11:32,37.07,5.116
Mox Opal,TWO_YEARS,SOM,54.83,40.0,2020-11-25 01:11:32,37.07,23.045
Mox Opal,ALL_TIME,SOM,54.83,11.1,2012-08-29 19:00:00,393.96,26.643
Mox Opal,THREE_MONTHS,SOM,54.83,53.12,2021-05-30 01:12:51,3.22,0.63
Mox Opal,ONE_YEAR,SOM,54.83,40.0,2020-11-25 01:11:32,37.07,5.116
Mox Opal,TWO_YEARS,SOM,54.83,40.0,2020-11-25 01:11:32,37.07,23.045
Mox Opal,ALL_TIME,SOM,54.83,11.1,2012-08-29 19:00:00,393.96,26.643
Craterhoof Behemoth,THREE_MONTHS,JMP,50.54,50.54,2021-07-02 01:12:02,0.0,2.364
Craterhoof Behemoth,ONE_YEAR,JMP,50.54,39.42,2020-09-08 01:32:55,28.21,8.379
Craterhoof Behemoth,TWO_YEARS,JMP,50.54,37.72,2020-07-19 01:32:29,33.99,8.015
Craterhoof Behemoth,ALL_TIME,JMP,50.54,37.72,2020-07-19 01:32:29,33.99,8.015
Craterhoof Behemoth,THREE_MONTHS,MM3,55.3,55.0,2021-06-21 01:12:12,0.55,2.169
Craterhoof Behemoth,ONE_YEAR,MM3,55.3,42.88,2020-11-27 01:24:45,28.96,10.67
Craterhoof Behemoth,TWO_YEARS,MM3,55.3,33.19,2019-11-28 01:21:57,66.62,10.368
Craterhoof Behemoth,ALL_TIME,MM3,55.3,10.0,2017-04-22 19:00:00,453.0,16.57
Craterhoof Behemoth,THREE_MONTHS,AVR,53.13,52.12,2021-07-02 01:14:11,1.94,3.258
Craterhoof Behemoth,ONE_YEAR,AVR,53.13,43.3,2020-11-27 01:11:22,22.7,10.049
Craterhoof Behemoth,TWO_YEARS,AVR,53.13,33.01,2019-08-30 01:06:15,60.95,10.614
Craterhoof Behemoth,ALL_TIME,AVR,53.13,2.18,2012-07-27 19:00:00,2337.16,15.545
"Urza, Lord High Artificer",THREE_MONTHS,MH1,69.84,47.29,2021-06-15 01:11:21,47.68,7.737
"Urza, Lord High Artificer",ONE_YEAR,MH1,69.84,34.99,2020-11-13 01:34:04,99.6,5.85
"Urza, Lord High Artificer",TWO_YEARS,MH1,69.84,31.5,2020-02-06 01:29:24,121.71,5.552
"Urza, Lord High Artificer",ALL_TIME,MH1,69.84,31.5,2020-02-06 01:29:24,121.71,5.806
Stoneforge Mystic,THREE_MONTHS,2XM,79.08,41.81,2021-05-29 01:11:25,89.14,14.293
Stoneforge Mystic,ONE_YEAR,2XM,79.08,19.99,2020-12-09 01:33:46,295.6,11.929
Stoneforge Mystic,TWO_YEARS,2XM,79.08,18.94,2020-07-29 01:29:41,317.53,11.535
Stoneforge Mystic,ALL_TIME,2XM,79.08,18.94,2020-07-29 01:29:41,317.53,11.535
Stoneforge Mystic,THREE_MONTHS,WWK,78.76,46.25,2021-05-29 01:13:10,70.29,13.365
Stoneforge Mystic,ONE_YEAR,WWK,78.76,23.93,2020-12-25 01:09:31,229.13,11.953
Stoneforge Mystic,TWO_YEARS,WWK,78.76,23.93,2020-12-25 01:09:31,229.13,13.795
Stoneforge Mystic,ALL_TIME,WWK,78.76,7.31,2012-06-14 19:00:00,977.43,13.287
Stoneforge Mystic,THREE_MONTHS,WWK,78.76,46.25,2021-05-29 01:13:10,70.29,13.365
Stoneforge Mystic,ONE_YEAR,WWK,78.76,23.93,2020-12-25 01:09:31,229.13,11.953
Stoneforge Mystic,TWO_YEARS,WWK,78.76,23.93,2020-12-25 01:09:31,229.13,13.795
Stoneforge Mystic,ALL_TIME,WWK,78.76,7.31,2012-06-14 19:00:00,977.43,13.287
"Teferi, Hero of Dominaria",THREE_MONTHS,SLD,37.89,35.0,2021-06-10 01:11:30,8.26,3.363
"Teferi, Hero of Dominaria",ONE_YEAR,SLD,37.89,29.54,2021-04-24 01:10:38,28.27,5.416
"Teferi, Hero of Dominaria",TWO_YEARS,SLD,37.89,29.54,2021-04-24 01:10:38,28.27,5.416
"Teferi, Hero of Dominaria",ALL_TIME,SLD,37.89,29.54,2021-04-24 01:10:38,28.27,5.416
"Teferi, Hero of Dominaria",THREE_MONTHS,DOM,35.1,35.1,2021-07-02 01:12:22,0.0,1.923
"Teferi, Hero of Dominaria",ONE_YEAR,DOM,35.1,22.48,2020-11-27 01:27:09,56.14,5.449
"Teferi, Hero of Dominaria",TWO_YEARS,DOM,35.1,20.42,2019-10-20 01:26:45,71.89,4.466
"Teferi, Hero of Dominaria",ALL_TIME,DOM,35.1,13.96,2018-04-11 01:22:39,151.43,9.787
"Teferi, Hero of Dominaria",THREE_MONTHS,DOM,35.1,35.1,2021-07-02 01:12:22,0.0,1.923
"Teferi, Hero of Dominaria",ONE_YEAR,DOM,35.1,22.48,2020-11-27 01:27:09,56.14,5.449
"Teferi, Hero of Dominaria",TWO_YEARS,DOM,35.1,20.42,2019-10-20 01:26:45,71.89,4.466
"Teferi, Hero of Dominaria",ALL_TIME,DOM,35.1,13.96,2018-04-11 01:22:39,151.43,9.787
"Teferi, Hero of Dominaria",THREE_MONTHS,DOM,35.1,35.1,2021-07-02 01:12:22,0.0,1.923
"Teferi, Hero of Dominaria",ONE_YEAR,DOM,35.1,22.48,2020-11-27 01:27:09,56.14,5.449
"Teferi, Hero of Dominaria",TWO_YEARS,DOM,35.1,20.42,2019-10-20 01:26:45,71.89,4.466
"Teferi, Hero of Dominaria",ALL_TIME,DOM,35.1,13.96,2018-04-11 01:22:39,151.43,9.787
Natural Order,ALL_TIME,,92.99,65.89,2013-04-09 19:00:00,41.13,4.819
Natural Order,THREE_MONTHS,VIS,30.39,29.75,2021-06-25 01:15:25,2.15,0.444
Natural Order,ONE_YEAR,VIS,30.39,22.59,2020-09-05 01:10:54,34.53,5.467
Natural Order,TWO_YEARS,VIS,30.39,15.93,2019-08-30 01:11:28,90.77,7.659
Natural Order,ALL_TIME,VIS,30.39,14.24,2018-01-07 01:11:41,113.41,8.198
Natural Order,THREE_MONTHS,POR,36.68,36.68,2021-07-02 01:16:21,0.0,1.819
Natural Order,ONE_YEAR,POR,36.68,30.0,2020-08-27 01:18:22,22.27,4.578
Natural Order,TWO_YEARS,POR,36.68,16.01,2019-12-13 01:16:10,129.11,9.239
Natural Order,ALL_TIME,POR,36.68,15.33,2018-11-28 01:17:51,139.27,8.306
Natural Order,THREE_MONTHS,STA,12.5,12.5,2021-07-02 01:11:59,0.0,0.466
Natural Order,ONE_YEAR,STA,12.5,12.5,2021-07-02 01:11:59,0.0,5.985
Natural Order,TWO_YEARS,STA,12.5,12.5,2021-07-02 01:11:59,0.0,5.985
Natural Order,ALL_TIME,STA,12.5,12.5,2021-07-02 01:11:59,0.0,5.985
Natural Order,THREE_MONTHS,EMA,29.4,29.4,2021-07-02 01:13:13,0.0,1.271
Natural Order,ONE_YEAR,EMA,29.4,25.83,2020-08-28 01:21:54,13.82,3.802
Natural Order,TWO_YEARS,EMA,29.4,15.89,2020-01-03 01:22:54,85.02,7.526
Natural Order,ALL_TIME,EMA,29.4,13.41,2017-03-06 18:00:00,119.24,6.533
Land Tax,THREE_MONTHS,2XM,34.89,34.82,2021-07-01 01:11:45,0.2,0.327
Land Tax,ONE_YEAR,2XM,34.89,27.0,2020-12-08 01:33:35,29.22,3.146
Land Tax,TWO_YEARS,2XM,34.89,23.43,2020-08-05 01:30:49,48.91,3.288
Land Tax,ALL_TIME,2XM,34.89,23.43,2020-08-05 01:30:49,48.91,3.288
Land Tax,THREE_MONTHS,4ED,34.9,33.62,2021-05-30 01:14:45,3.81,1.066
Land Tax,ONE_YEAR,4ED,34.9,29.82,2020-12-31 01:19:10,17.04,2.921
Land Tax,TWO_YEARS,4ED,34.9,22.7,2019-12-20 01:15:15,53.74,5.552
Land Tax,ALL_TIME,4ED,34.9,9.55,2012-06-13 19:00:00,265.45,7.69
Land Tax,THREE_MONTHS,BRB,39.97,39.97,2021-06-27 01:15:28,0.0,2.199
Land Tax,ONE_YEAR,BRB,39.97,33.98,2020-12-31 01:15:36,17.63,3.37
Land Tax,TWO_YEARS,BRB,39.97,22.47,2019-11-22 01:14:10,77.88,8.382
Land Tax,ALL_TIME,BRB,39.97,12.34,2016-04-03 19:00:00,223.91,8.82
Land Tax,THREE_MONTHS,BBD,34.85,34.71,2021-07-01 01:11:42,0.4,1.128
Land Tax,ONE_YEAR,BBD,34.85,27.45,2020-11-30 01:27:12,26.96,3.586
Land Tax,TWO_YEARS,BBD,34.85,27.45,2020-11-30 01:27:12,26.96,3.729
Land Tax,ALL_TIME,BBD,34.85,16.67,2018-06-11 01:26:11,109.06,6.947
Land Tax,ALL_TIME,,51.99,44.38,2013-12-18 18:00:00,17.15,2.058
Land Tax,THREE_MONTHS,LEG,94.29,89.99,2021-05-30 01:14:52,4.78,7.434
Land Tax,ONE_YEAR,LEG,94.29,75.37,2021-01-22 01:13:55,25.1,10.461
Land Tax,TWO_YEARS,LEG,94.29,38.25,2020-08-04 01:14:30,146.51,20.615
Land Tax,ALL_TIME,LEG,94.29,17.63,2012-06-12 19:00:00,434.83,23.333
Mox Amber,THREE_MONTHS,DOM,41.77,35.47,2021-06-09 01:11:00,17.76,3.046
Mox Amber,ONE_YEAR,DOM,41.77,20.07,2020-10-29 02:27:40,108.12,7.034
Mox Amber,TWO_YEARS,DOM,41.77,9.8,2019-09-09 01:28:44,326.22,6.654
Mox Amber,ALL_TIME,DOM,41.77,7.47,2019-01-25 01:31:12,459.17,8.077
Mox Amber,THREE_MONTHS,DOM,41.77,35.47,2021-06-09 01:11:00,17.76,3.046
Mox Amber,ONE_YEAR,DOM,41.77,20.07,2020-10-29 02:27:40,108.12,7.034
Mox Amber,TWO_YEARS,DOM,41.77,9.8,2019-09-09 01:28:44,326.22,6.654
Mox Amber,ALL_TIME,DOM,41.77,7.47,2019-01-25 01:31:12,459.17,8.077
Sphere of Resistance,THREE_MONTHS,EXO,33.99,33.95,2021-06-25 01:15:17,0.12,0.442
Sphere of Resistance,ONE_YEAR,EXO,33.99,15.79,2020-09-17 01:10:10,115.26,7.811
Sphere of Resistance,TWO_YEARS,EXO,33.99,14.43,2020-04-30 01:09:01,135.55,6.387
Sphere of Resistance,ALL_TIME,EXO,33.99,3.0,2013-10-09 19:00:00,1033.0,8.0
Sphere of Resistance,THREE_MONTHS,EXO,33.99,33.95,2021-06-25 01:15:17,0.12,0.442
Sphere of Resistance,ONE_YEAR,EXO,33.99,15.79,2020-09-17 01:10:10,115.26,7.811
Sphere of Resistance,TWO_YEARS,EXO,33.99,14.43,2020-04-30 01:09:01,135.55,6.387
Sphere of Resistance,ALL_TIME,EXO,33.99,3.0,2013-10-09 19:00:00,1033.0,8.0
Finale of Devastation,THREE_MONTHS,WAR,39.89,33.22,2021-05-29 01:11:21,20.08,2.294
Finale of Devastation,ONE_YEAR,WAR,39.89,20.08,2020-11-27 01:30:58,98.66,6.337
Finale of Devastation,TWO_YEARS,WAR,39.89,10.61,2019-11-28 01:26:38,275.97,7.984
Finale of Devastation,ALL_TIME,WAR,39.89,7.53,2019-06-05 01:34:53,429.75,8.386
Finale of Devastation,THREE_MONTHS,WAR,39.89,33.22,2021-05-29 01:11:21,20.08,2.294
Finale of Devastation,ONE_YEAR,WAR,39.89,20.08,2020-11-27 01:30:58,98.66,6.337
Finale of Devastation,TWO_YEARS,WAR,39.89,10.61,2019-11-28 01:26:38,275.97,7.984
Finale of Devastation,ALL_TIME,WAR,39.89,7.53,2019-06-05 01:34:53,429.75,8.386
Karn Liberated,THREE_MONTHS,MM2,36.37,36.14,2021-07-01 01:13:00,0.64,0.717
Karn Liberated,ONE_YEAR,MM2,36.37,31.19,2020-12-25 01:23:59,16.61,2.405
Karn Liberated,TWO_YEARS,MM2,36.37,31.19,2020-12-25 01:23:59,16.61,9.118
Karn Liberated,ALL_TIME,MM2,36.37,31.19,2020-12-25 01:23:59,16.61,18.393
Karn Liberated,THREE_MONTHS,MM2,36.37,36.14,2021-07-01 01:13:00,0.64,0.717
Karn Liberated,ONE_YEAR,MM2,36.37,31.19,2020-12-25 01:23:59,16.61,2.405
Karn Liberated,TWO_YEARS,MM2,36.37,31.19,2020-12-25 01:23:59,16.61,9.118
Karn Liberated,ALL_TIME,MM2,36.37,31.19,2020-12-25 01:23:59,16.61,18.393
Karn Liberated,THREE_MONTHS,NPH,35.85,35.0,2021-06-21 01:13:41,2.43,1.71
Karn Liberated,ONE_YEAR,NPH,35.85,33.24,2021-03-07 01:14:46,7.85,2.229
Karn Liberated,TWO_YEARS,NPH,35.85,33.24,2021-03-07 01:14:46,7.85,9.027
Karn Liberated,ALL_TIME,NPH,35.85,13.65,2012-08-14 19:00:00,162.64,19.202
Karn Liberated,THREE_MONTHS,UMA,35.0,34.97,2021-07-02 01:12:01,0.09,0.638
Karn Liberated,ONE_YEAR,UMA,35.0,29.94,2021-02-26 01:10:29,16.9,2.412
Karn Liberated,TWO_YEARS,UMA,35.0,29.94,2021-02-26 01:10:29,16.9,9.242
Karn Liberated,ALL_TIME,UMA,35.0,29.94,2021-02-26 01:10:29,16.9,13.728
Karn Liberated,THREE_MONTHS,2XM,33.99,31.85,2021-06-27 01:11:52,6.72,0.929
Karn Liberated,ONE_YEAR,2XM,33.99,27.39,2021-02-18 01:11:12,24.1,2.357
Karn Liberated,TWO_YEARS,2XM,33.99,27.39,2021-02-18 01:11:12,24.1,2.436
Karn Liberated,ALL_TIME,2XM,33.99,27.39,2021-02-18 01:11:12,24.1,2.436
Recruiter of the Guard,THREE_MONTHS,CN2,30.0,29.99,2021-06-20 01:12:25,0.03,0.403
Recruiter of the Guard,ONE_YEAR,CN2,30.0,14.9,2020-09-01 01:22:28,101.34,6.242
Recruiter of the Guard,TWO_YEARS,CN2,30.0,14.9,2020-08-06 01:24:27,101.34,5.228
Recruiter of the Guard,ALL_TIME,CN2,30.0,9.86,2017-12-25 01:25:29,204.26,6.67
Recruiter of the Guard,THREE_MONTHS,MB1,29.94,29.75,2021-06-13 01:11:36,0.64,0.045
Recruiter of the Guard,ONE_YEAR,MB1,29.94,11.74,2020-08-29 01:33:04,155.03,7.164
Recruiter of the Guard,TWO_YEARS,MB1,29.94,10.25,2020-07-16 01:33:24,192.1,6.701
Recruiter of the Guard,ALL_TIME,MB1,29.94,10.25,2020-07-16 01:33:24,192.1,6.701
Wurmcoil Engine,THREE_MONTHS,C14,29.38,28.97,2021-06-29 01:12:56,1.42,0.5
Wurmcoil Engine,ONE_YEAR,C14,29.38,16.99,2020-12-20 01:25:00,72.93,4.225
Wurmcoil Engine,TWO_YEARS,C14,29.38,16.99,2020-12-20 01:25:00,72.93,3.839
Wurmcoil Engine,ALL_TIME,C14,29.38,7.53,2014-11-08 18:00:00,290.17,5.274
Wurmcoil Engine,ALL_TIME,,19.99,10.48,2013-04-11 19:00:00,90.74,6.157
Wurmcoil Engine,THREE_MONTHS,2XM,28.0,27.75,2021-07-01 01:11:45,0.9,1.834
Wurmcoil Engine,ONE_YEAR,2XM,28.0,17.0,2020-11-24 01:33:15,64.71,5.193
Wurmcoil Engine,TWO_YEARS,2XM,28.0,15.48,2020-07-26 01:27:43,80.88,5.192
Wurmcoil Engine,ALL_TIME,2XM,28.0,15.48,2020-07-26 01:27:43,80.88,5.192
Wurmcoil Engine,THREE_MONTHS,2XM,28.0,27.75,2021-07-01 01:11:45,0.9,1.834
Wurmcoil Engine,ONE_YEAR,2XM,28.0,17.0,2020-11-24 01:33:15,64.71,5.193
Wurmcoil Engine,TWO_YEARS,2XM,28.0,15.48,2020-07-26 01:27:43,80.88,5.192
Wurmcoil Engine,ALL_TIME,2XM,28.0,15.48,2020-07-26 01:27:43,80.88,5.192
Wurmcoil Engine,THREE_MONTHS,SOM,33.0,32.01,2021-06-24 01:13:41,3.09,1.45
Wurmcoil Engine,ONE_YEAR,SOM,33.0,18.99,2020-12-15 01:12:00,73.78,5.51
Wurmcoil Engine,TWO_YEARS,SOM,33.0,18.99,2020-12-15 01:12:00,73.78,4.398
Wurmcoil Engine,ALL_TIME,SOM,33.0,8.35,2012-11-16 18:00:00,295.21,5.981
Wurmcoil Engine,THREE_MONTHS,CM2,32.97,30.0,2021-06-23 01:11:44,9.9,0.639
Wurmcoil Engine,ONE_YEAR,CM2,32.97,17.94,2020-12-29 01:29:59,83.78,5.157
Wurmcoil Engine,TWO_YEARS,CM2,32.97,17.94,2020-12-29 01:29:59,83.78,4.343
Wurmcoil Engine,ALL_TIME,CM2,32.97,17.94,2020-12-29 01:29:59,83.78,4.339
Tooth and Nail,THREE_MONTHS,MRD,29.39,29.13,2021-06-26 01:14:37,0.89,1.156
Tooth and Nail,ONE_YEAR,MRD,29.39,20.92,2020-12-01 01:13:35,40.49,4.069
Tooth and Nail,TWO_YEARS,MRD,29.39,17.34,2020-02-11 01:08:19,69.49,4.883
Tooth and Nail,ALL_TIME,MRD,29.39,6.88,2013-12-24 18:00:00,327.18,5.838
Tooth and Nail,THREE_MONTHS,MMA,30.69,29.49,2021-05-30 01:15:28,4.07,0.266
Tooth and Nail,ONE_YEAR,MMA,30.69,19.97,2020-08-27 01:19:19,53.68,3.818
Tooth and Nail,TWO_YEARS,MMA,30.69,17.09,2019-12-31 01:18:15,79.58,4.306
Tooth and Nail,ALL_TIME,MMA,30.69,5.58,2013-11-25 18:00:00,450.0,6.105
"Elesh Norn, Grand Cenobite",THREE_MONTHS,SLD,24.53,24.53,2021-07-02 01:12:01,0.0,0.11
"Elesh Norn, Grand Cenobite",ONE_YEAR,SLD,24.53,24.53,2021-07-02 01:12:01,0.0,0.11
"Elesh Norn, Grand Cenobite",TWO_YEARS,SLD,24.53,24.53,2021-07-02 01:12:01,0.0,0.11
"Elesh Norn, Grand Cenobite",ALL_TIME,SLD,24.53,24.53,2021-07-02 01:12:01,0.0,0.11
"Elesh Norn, Grand Cenobite",THREE_MONTHS,SLD,24.53,24.53,2021-07-02 01:12:01,0.0,0.11
"Elesh Norn, Grand Cenobite",ONE_YEAR,SLD,24.53,24.53,2021-07-02 01:12:01,0.0,0.11
"Elesh Norn, Grand Cenobite",TWO_YEARS,SLD,24.53,24.53,2021-07-02 01:12:01,0.0,0.11
"Elesh Norn, Grand Cenobite",ALL_TIME,SLD,24.53,24.53,2021-07-02 01:12:01,0.0,0.11
"Elesh Norn, Grand Cenobite",THREE_MONTHS,MB1,27.98,27.98,2021-07-02 01:12:07,0.0,0.853
"Elesh Norn, Grand Cenobite",ONE_YEAR,MB1,27.98,14.99,2020-11-01 01:34:50,86.66,6.428
"Elesh Norn, Grand Cenobite",TWO_YEARS,MB1,27.98,13.44,2020-03-14 02:30:24,108.18,6.559
"Elesh Norn, Grand Cenobite",ALL_TIME,MB1,27.98,13.44,2020-03-14 02:30:24,108.18,6.559
"Elesh Norn, Grand Cenobite",THREE_MONTHS,MM2,30.04,30.04,2021-07-02 01:13:31,0.0,1.645
"Elesh Norn, Grand Cenobite",ONE_YEAR,MM2,30.04,16.18,2020-11-27 01:23:05,85.66,6.685
"Elesh Norn, Grand Cenobite",TWO_YEARS,MM2,30.04,16.18,2020-11-27 01:23:05,85.66,4.745
"Elesh Norn, Grand Cenobite",ALL_TIME,MM2,30.04,12.0,2015-12-03 18:00:00,150.33,4.544
"Elesh Norn, Grand Cenobite",THREE_MONTHS,IMA,29.49,28.59,2021-07-01 01:11:57,3.15,2.126
"Elesh Norn, Grand Cenobite",ONE_YEAR,IMA,29.49,16.42,2020-12-14 01:26:19,79.6,7.176
"Elesh Norn, Grand Cenobite",TWO_YEARS,IMA,29.49,16.42,2020-12-14 01:26:19,79.6,5.167
"Elesh Norn, Grand Cenobite",ALL_TIME,IMA,29.49,13.29,2018-02-06 01:22:26,121.9,5.067
"Elesh Norn, Grand Cenobite",THREE_MONTHS,NPH,31.0,31.0,2021-07-03 01:14:22,0.0,0.57
"Elesh Norn, Grand Cenobite",ONE_YEAR,NPH,31.0,17.76,2020-12-19 01:10:35,74.55,5.973
"Elesh Norn, Grand Cenobite",TWO_YEARS,NPH,31.0,17.76,2020-12-19 01:10:35,74.55,4.264
"Elesh Norn, Grand Cenobite",ALL_TIME,NPH,31.0,10.03,2013-01-21 18:00:00,209.07,5.923
Gamble,THREE_MONTHS,UMA,20.52,20.52,2021-07-02 01:12:01,0.0,0.27
Gamble,ONE_YEAR,UMA,20.52,12.77,2020-10-30 02:29:52,60.69,3.684
Gamble,TWO_YEARS,UMA,20.52,4.44,2019-08-28 01:29:29,362.16,5.76
Gamble,ALL_TIME,UMA,20.52,3.15,2018-12-24 01:27:31,551.43,6.266
Gamble,THREE_MONTHS,USG,25.0,23.93,2021-06-18 01:15:19,4.47,0.358
Gamble,ONE_YEAR,USG,25.0,19.86,2020-12-23 01:14:59,25.88,2.36
Gamble,TWO_YEARS,USG,25.0,8.06,2019-11-12 01:11:42,210.17,6.644
Gamble,ALL_TIME,USG,25.0,6.96,2012-08-13 19:00:00,259.2,7.077
Gamble,THREE_MONTHS,EMA,19.99,19.99,2021-07-01 01:12:36,0.0,0.75
Gamble,ONE_YEAR,EMA,19.99,12.54,2020-09-02 01:21:49,59.41,3.522
Gamble,TWO_YEARS,EMA,19.99,5.08,2019-08-28 01:24:26,293.5,5.617
Gamble,ALL_TIME,EMA,19.99,4.81,2019-05-12 01:24:57,315.59,4.592
Gamble,THREE_MONTHS,EMA,19.99,19.99,2021-07-01 01:12:36,0.0,0.75
Gamble,ONE_YEAR,EMA,19.99,12.54,2020-09-02 01:21:49,59.41,3.522
Gamble,TWO_YEARS,EMA,19.99,5.08,2019-08-28 01:24:26,293.5,5.617
Gamble,ALL_TIME,EMA,19.99,4.81,2019-05-12 01:24:57,315.59,4.592
Gamble,THREE_MONTHS,SLD,37.99,21.69,2021-06-07 01:10:53,75.15,4.882
Gamble,ONE_YEAR,SLD,37.99,21.69,2021-06-07 01:10:53,75.15,5.058
Gamble,TWO_YEARS,SLD,37.99,21.69,2021-06-07 01:10:53,75.15,5.058
Gamble,ALL_TIME,SLD,37.99,21.69,2021-06-07 01:10:53,75.15,5.058
Ophiomancer,THREE_MONTHS,C13,23.8,23.8,2021-07-02 01:13:55,0.0,1.913
Ophiomancer,ONE_YEAR,C13,23.8,17.49,2020-12-09 01:25:37,36.08,5.804
Ophiomancer,TWO_YEARS,C13,23.8,12.06,2020-04-12 01:17:08,97.35,5.873
Ophiomancer,ALL_TIME,C13,23.8,0.75,2014-12-10 18:00:00,3073.33,7.228
Time Warp,ALL_TIME,,49.99,23.7,2013-05-03 19:00:00,110.93,4.39
Time Warp,THREE_MONTHS,STA,13.0,12.83,2021-06-22 01:11:21,1.33,0.376
Time Warp,ONE_YEAR,STA,13.0,12.83,2021-06-22 01:11:21,1.33,3.063
Time Warp,TWO_YEARS,STA,13.0,12.83,2021-06-22 01:11:21,1.33,3.063
Time Warp,ALL_TIME,STA,13.0,12.83,2021-06-22 01:11:21,1.33,3.063
Time Warp,THREE_MONTHS,E02,15.41,15.41,2021-07-02 01:12:22,0.0,0.415
Time Warp,ONE_YEAR,E02,15.41,11.92,2020-09-20 01:28:43,29.28,2.442
Time Warp,TWO_YEARS,E02,15.41,10.93,2019-09-22 01:25:20,40.99,2.162
Time Warp,ALL_TIME,E02,15.41,9.65,2018-02-11 01:19:49,59.69,2.034
Time Warp,THREE_MONTHS,S99,19.33,19.0,2021-06-16 01:15:03,1.74,0.301
Time Warp,ONE_YEAR,S99,19.33,14.89,2020-08-30 01:16:07,29.82,2.164
Time Warp,TWO_YEARS,S99,19.33,12.77,2019-09-03 01:19:18,51.37,2.197
Time Warp,ALL_TIME,S99,19.33,6.78,2013-08-25 19:00:00,185.1,3.45
Time Warp,THREE_MONTHS,TMP,27.39,27.39,2021-07-02 01:16:16,0.0,0.756
Time Warp,ONE_YEAR,TMP,27.39,14.73,2020-11-18 01:15:25,85.95,6.36
Time Warp,TWO_YEARS,TMP,27.39,13.28,2020-04-29 01:11:35,106.25,5.575
Time Warp,ALL_TIME,TMP,27.39,5.5,2013-03-08 18:00:00,398.0,4.822
Time Warp,THREE_MONTHS,M10,17.5,17.5,2021-06-14 01:13:12,0.0,0.413
Time Warp,ONE_YEAR,M10,17.5,13.59,2020-10-18 01:15:03,28.77,2.658
Time Warp,TWO_YEARS,M10,17.5,12.99,2020-04-01 01:12:35,34.72,2.22
Time Warp,ALL_TIME,M10,17.5,5.23,2012-09-04 19:00:00,234.61,4.138
Oracle of Mul Daya,THREE_MONTHS,JMP,26.66,26.66,2021-06-30 01:11:18,0.0,1.176
Oracle of Mul Daya,ONE_YEAR,JMP,26.66,26.66,2021-06-30 01:11:18,0.0,2.654
Oracle of Mul Daya,TWO_YEARS,JMP,26.66,26.66,2021-06-30 01:11:18,0.0,2.882
Oracle of Mul Daya,ALL_TIME,JMP,26.66,26.66,2021-06-30 01:11:18,0.0,2.882
Oracle of Mul Daya,THREE_MONTHS,ZEN,32.4,32.4,2021-07-02 01:14:32,0.0,0.799
Oracle of Mul Daya,ONE_YEAR,ZEN,32.4,32.4,2021-07-02 01:14:32,0.0,2.128
Oracle of Mul Daya,TWO_YEARS,ZEN,32.4,31.04,2019-12-19 01:05:15,4.38,3.006
Oracle of Mul Daya,ALL_TIME,ZEN,32.4,1.94,2012-07-18 19:00:00,1570.1,11.709
Thorn of Amethyst,THREE_MONTHS,LRW,28.99,26.22,2021-06-05 01:13:09,10.56,0.787
Thorn of Amethyst,ONE_YEAR,LRW,28.99,17.09,2020-08-27 01:07:47,69.63,3.256
Thorn of Amethyst,TWO_YEARS,LRW,28.99,14.28,2020-01-03 01:05:52,103.01,3.713
Thorn of Amethyst,ALL_TIME,LRW,28.99,1.72,2012-06-27 19:00:00,1585.47,7.842
Green Sun's Zenith,THREE_MONTHS,MBS,24.98,24.63,2021-06-28 01:13:33,1.42,0.763
Green Sun's Zenith,ONE_YEAR,MBS,24.98,15.11,2020-11-26 01:09:06,65.32,5.31
Green Sun's Zenith,TWO_YEARS,MBS,24.98,8.18,2019-12-28 01:03:10,205.38,6.309
